tf	cell_line	fold	auc_roc	mcc	features	best_params
MAFF	HepG2	2	0.7896942800788955	0.41708677576165737	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	HepG2	3	0.7883374689826302	0.44695371978286363	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	HepG2	4	0.780272952853598	0.4677271947711581	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	HepG2	5	0.7851116625310174	0.4214580010208196	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFF	HepG2	6	0.7976013234077751	0.4407944109169508	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	HepG2	7	0.8021091811414391	0.43551627006419374	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	HepG2	8	0.7905707196029778	0.41506002724975133	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	HepG2	9	0.819520264681555	0.47921578728523584	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	HepG2	10	0.7102150537634409	0.281084657477191	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	K562	1	0.8813605628030872	0.6385480573019383	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFF	K562	2	0.8317737859435831	0.5236964682596016	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFF	K562	3	0.8435899187213989	0.5706433236417486	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFF	K562	4	0.8288368280855133	0.5290882633145961	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	K562	5	0.7761764906768662	0.40406101782088427	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	K562	6	0.8342326343828973	0.5175299365529878	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFF	K562	7	0.8041117410012978	0.4475206422889622	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFF	K562	8	0.8224848029506181	0.4867251878120797	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	K562	9	0.8205040639300594	0.4892770828677189	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFF	K562	10	0.8059558773307834	0.48212951245202257	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	K562	1	0.8772624820708967	0.6483810684699614	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFF	K562	2	0.8819069735673792	0.5586243593282497	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	K562	3	0.845638959087494	0.4919229432890557	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	K562	4	0.8531521070965099	0.5454731740485111	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFF	K562	5	0.8129226145755071	0.47301616487964016	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFF	K562	6	0.8559524622635066	0.5419490053184512	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	K562	7	0.803770234273615	0.4640954808922571	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	K562	8	0.8413359743186941	0.5279226631988233	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFF	K562	9	0.8408578648999385	0.5408222909909277	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFF	K562	10	0.7948227580083327	0.43515025255297596	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	GM12878	1	0.7459893048128342	0.4352115729970808	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	GM12878	2	0.7950089126559715	0.4625668449197861	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	GM12878	3	0.8021390374331551	0.3728815042966044	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	GM12878	4	0.7415329768270944	0.4028520499108734	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	GM12878	5	0.8016528925619835	0.4868644955601476	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	GM12878	6	0.7263544536271809	0.27475312989269857	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
MAFK	GM12878	7	0.8576675849403121	0.5757575757575758	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
MAFK	GM12878	8	0.8181818181818182	0.4553825555391872	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	GM12878	9	0.8861340679522498	0.5800343853290304	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	GM12878	10	0.7612488521579431	0.33580938097996493	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	GM12878	1	0.750445632798574	0.37344028520499106	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	GM12878	2	0.7762923351158645	0.4928698752228164	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	GM12878	3	0.8591800356506238	0.46291497908108387	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	GM12878	4	0.7415329768270945	0.3728815042966044	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	GM12878	5	0.7988980716253442	0.3651483716701107	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	GM12878	6	0.8420569329660239	0.5477225575051661	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
MAFK	GM12878	7	0.8365472910927456	0.5757575757575758	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	GM12878	8	0.8659320477502296	0.5768179036829705	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	GM12878	9	0.8402203856749311	0.518978134241764	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	GM12878	10	0.9044995408631773	0.5934602951767031	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	H1	1	0.7768376520359598	0.43315003489620074	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	H1	2	0.78397673188789	0.39830734003497026	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	H1	3	0.8656795346377578	0.5940155804141565	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	H1	4	0.7390269698572184	0.4151658280138546	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	H1	5	0.7296425692018275	0.3977961264790775	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	H1	6	0.7984412792260146	0.4100565260876024	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	H1	7	0.762698199408761	0.413406716782632	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	H1	8	0.7202364955657081	0.39349550147037177	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	H1	9	0.6820747110991668	0.26403934479377983	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	H1	10	0.7772104273044881	0.3442622950819672	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	H1	1	0.7971972501322053	0.3820729772607086	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	H1	2	0.8146483342147012	0.496692403137614	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	H1	3	0.7845055526176627	0.3825570177675557	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	H1	4	0.8320994182971972	0.5304896691288142	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	H1	5	0.8177909164203171	0.4819297488169911	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	H1	6	0.7801666218758398	0.42766860172384985	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	H1	7	0.7997850040311744	0.45907808504876707	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	H1	8	0.7645794141359848	0.4100565260876024	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	H1	9	0.7592045149153454	0.4435776522811298	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	H1	10	0.790647675356087	0.38456376935871467	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
MAFK	HeLa-S3	1	0.8413650179607626	0.5630227339942304	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	2	0.8300727641153172	0.5145133852260267	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	3	0.8011236989960393	0.4598774858513187	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	4	0.8117343649258544	0.5144865548747338	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	5	0.812204107948789	0.4725221887577438	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
MAFK	HeLa-S3	6	0.8206779036566271	0.5113942014368443	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	7	0.7973933867550889	0.4779957631021461	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	8	0.8255411255411257	0.4993091399223398	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	9	0.819489730128028	0.49625106004088676	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
MAFK	HeLa-S3	10	0.8201436861011329	0.5022750299346044	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	1	0.8409505388228793	0.5144436278273744	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	2	0.8169475914156765	0.4658696313141458	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	3	0.8180344478216819	0.5053567364351887	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	4	0.8105830339872893	0.5084766343804642	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
MAFK	HeLa-S3	5	0.8191213042276874	0.4931837449041143	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	6	0.8250161186331398	0.515224140334806	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	7	0.7928985907709312	0.4757983392296276	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	8	0.8288201160541586	0.5387251312465293	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	HeLa-S3	9	0.826241134751773	0.49940570982980376	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
MAFK	HeLa-S3	10	0.8467256148107213	0.5417576245309841	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
MAFK	HepG2	1	0.8467659661293614	0.5419555054250659	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HepG2	2	0.8464036192473035	0.5491411687061217	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HepG2	3	0.8449718213735409	0.5384691157034012	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HepG2	4	0.8367398630821297	0.5254226430805531	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HepG2	5	0.8204117049494892	0.5166032918496795	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
MAFK	HepG2	6	0.8314238952536827	0.49009038786479336	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HepG2	7	0.8403832044697782	0.537847790507365	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HepG2	8	0.8127010553642982	0.48747980864033685	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HepG2	9	0.837145154918449	0.4980106100795756	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HepG2	10	0.8349370731982617	0.5511315536994187	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HepG2	1	0.8483631067551309	0.533276578122603	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	HepG2	2	0.857259953985464	0.5756049167863944	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	HepG2	3	0.8531967438031647	0.5411159619673458	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	HepG2	4	0.829788431636049	0.4885606240391607	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	HepG2	5	0.8510356114904905	0.5432696553961043	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
MAFK	HepG2	6	0.8431062701055365	0.5154118436690756	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	HepG2	7	0.8385631243298154	0.5192927775540256	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	HepG2	8	0.8240730289519724	0.4957187545547628	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	HepG2	9	0.85654523392968	0.5762104660179628	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	HepG2	10	0.8435224899825047	0.5624982030565298	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	IMR-90	1	0.8105250954005551	0.4865239522022879	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	2	0.8249974196959906	0.5255681476869707	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	3	0.8172027807900961	0.500617180600344	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	4	0.8198721583076599	0.4937338870234282	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	5	0.8207576014948191	0.515902596149227	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	6	0.8112012343581904	0.4932132291402999	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	7	0.8278877187022253	0.5133847366869091	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	8	0.8221519166525112	0.5074430166341508	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	9	0.818281807372176	0.505192381763985	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
MAFK	IMR-90	10	0.8209897514297039	0.49792478846245675	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
MAFK	IMR-90	1	0.8106070995827683	0.4806663551281226	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	2	0.8275579295923403	0.5328351659706284	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	3	0.8181118961204952	0.510476682861208	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	4	0.8210258723194882	0.522145291372612	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
MAFK	IMR-90	5	0.8299501726969027	0.5344268977245878	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	6	0.8160636430553196	0.501796030469552	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	7	0.8419483607949719	0.5171072753500614	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	8	0.8314733027574882	0.5482277473780361	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	9	0.8224760772323196	0.5263120958183585	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	IMR-90	10	0.8333786308816036	0.5431408274261235	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	1	0.8465698729582578	0.5404277224589747	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	2	0.8448968817026894	0.529536192837749	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	3	0.8460561983471074	0.5589593586842958	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	4	0.84620826446281	0.5455844190220647	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	5	0.8225719008264463	0.5073406567678131	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	6	0.8679570247933885	0.5964622333117124	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	7	0.8411702479338843	0.5236398257293011	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	8	0.8506280991735538	0.5603706155270015	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	9	0.8686611570247933	0.556378350696409	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	10	0.8432462809917356	0.5236502124201495	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	1	0.8486553374030688	0.5586862805168441	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	2	0.8517934334268272	0.5503401089297587	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	3	0.8544859504132231	0.5529064251555592	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	K562	4	0.8569917355371901	0.5638750124904405	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	5	0.8307107438016529	0.5196276213586809	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	6	0.865801652892562	0.5872969962450819	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	7	0.8480826446280992	0.5513914276017872	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	K562	8	0.8620330578512397	0.5603706155270015	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
MAFK	K562	9	0.8703867768595039	0.598903907949389	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
MAFK	K562	10	0.8480132231404959	0.5442926093521803	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
MAFK	MCF-7	1	0.8258518117901568	0.5506523813739317	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
