fileid	pos	features	r2_test	mse_test	mae_test	best_alpha
GSM1586801_Dfd_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.8184973056056413	0.0030698941452957204	0.04313920895672464	13.799359871974396
GSM1586801_Dfd_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.8604336904516982	0.004298944050279137	0.04525327545039323	32.998399679935986
GSM1586801_Dfd_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.7922953008990764	0.002587013974977873	0.038797912293356836	3.399879975995199
GSM1586801_Dfd_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.7497781700819501	0.0060679581181387575	0.06144229105840914	2.5999199839967995
GSM1586801_Dfd_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.6594738227027472	0.0027814244945259413	0.044915515242912527	2.5999199839967995
GSM1586801_Dfd_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.6859760526063201	0.004240014673154743	0.0497063740916879	2.5999199839967995
GSM1586801_Dfd_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.8502506050517183	0.0038738841462900896	0.04588626202303768	4.999799959991998
GSM1586801_Dfd_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.7983182726506737	0.0053192916707095915	0.04665569913351441	7.399679935987198
GSM1586801_Dfd_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.7416937283037618	0.003416443525538217	0.04504372810635587	3.399879975995199
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer',)	0.7919103926969471	0.0070251109551764945	0.06406530648984608	76.99619923984797
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer',)	0.8128110270392654	0.008798815204808186	0.0718721487792311	73.79635927185437
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer',)	0.7607429134623311	0.00920157376976755	0.07672008315663248	59.397079415883184
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer',)	0.8080507429286887	0.00853839158285715	0.06756468151424666	61.79695939187838
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer',)	0.7638156865881784	0.007495316486002197	0.06687518850764786	60.19703940788158
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer',)	0.7983928995583518	0.008883153192520947	0.07153010245617578	55.39727945589118
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer',)	0.7855904250416947	0.0062789990840988975	0.060637749118231075	62.59691938387678
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer',)	0.5816380074014958	0.00711252525401384	0.06810451519190314	60.19703940788158
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer',)	0.7931093113046572	0.007993071206892157	0.0715140955811191	75.39627925585117
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer',)	0.7686865291401401	0.00896274018423941	0.07334347134249042	64.19683936787358
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.9086282507880741	0.0030847128057073445	0.04234303920667951	1.0
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.8842531419967746	0.0054406795336239405	0.054561918645149636	1.0
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.9142307211127808	0.0032985954910734056	0.04414841196160771	1.0
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.9263783903633457	0.003274876608688662	0.0447539789211337	1.0
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.8729094727794369	0.004033221809401162	0.048640820036278246	1.0
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.9269179172599566	0.003220121390497338	0.04423525505310387	1.0
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.8878362791026153	0.0032847222467595402	0.04235065735074869	1.0
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.7697528867464632	0.003914405315616667	0.047477828795315605	1.0
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.8833631683177896	0.004506179117393933	0.047404072216004914	1.0
GSM1586802_UbxIVa_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.903915445041474	0.0037230036738036894	0.04899037516401248	1.0
GSM1586803_AbdA_Exd_16mer2	all	('1mer',)	0.4191334067949215	0.022217485574575115	0.09592386318521272	141.79295859171836
GSM1586803_AbdA_Exd_16mer2	all	('1mer',)	0.6106097285150833	0.00902060099233015	0.07930334678591447	188.19063812762553
GSM1586803_AbdA_Exd_16mer2	all	('1mer',)	0.5810440520575375	0.014402824856201486	0.091533988258823	192.99039807961594
GSM1586803_AbdA_Exd_16mer2	all	('1mer',)	0.5777289279807029	0.011453678394548628	0.07804459299500768	201.78995799159833
GSM1586803_AbdA_Exd_16mer2	all	('1mer',)	0.4931462148707966	0.011056139535722346	0.07579903080373329	173.79135827165433
GSM1586803_AbdA_Exd_16mer2	all	('1mer',)	-0.127407133474448	0.019680774707890474	0.08390553701634686	68.19663932786558
GSM1586803_AbdA_Exd_16mer2	all	('1mer',)	0.502886080907048	0.00924581108520262	0.0806164343081789	176.99119823964793
GSM1586803_AbdA_Exd_16mer2	all	('1mer',)	0.522394923452529	0.014093646984563644	0.0862683004953487	166.59171834366873
GSM1586803_AbdA_Exd_16mer2	all	('1mer',)	0.5437172239517385	0.012860914853458	0.07760663287603456	172.19143828765755
GSM1586803_AbdA_Exd_16mer2	all	('1mer',)	0.6193558654332847	0.0076037623538692855	0.07120935474517816	180.19103820764155
GSM1586803_AbdA_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.4614737704225349	0.020598014892110432	0.09199556576936592	168.99159831966395
GSM1586803_AbdA_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.6557719215531087	0.007974375256435262	0.07568369589100135	367.38167633526706
GSM1586803_AbdA_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.592697845427843	0.014002191936088551	0.09016507113917709	403.3798759751951
GSM1586803_AbdA_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.5979632934597763	0.010904841568936117	0.076292481328059	366.5817163432687
GSM1586803_AbdA_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.47028231432961354	0.011554876019755425	0.07869012908763942	329.78355671134227
GSM1586803_AbdA_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	-2.0779363512861906	0.053730520320734575	0.09042793194405019	55.39727945589118
GSM1586803_AbdA_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.6019340827338252	0.007403619430363943	0.07124617462010333	303.3848769753951
GSM1586803_AbdA_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.5734021145003727	0.012588475914148837	0.08458871073153423	327.3836767353471
GSM1586803_AbdA_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.6064123608740497	0.011093772063920728	0.07456938852258753	332.9833966793359
GSM1586803_AbdA_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.7033910284437763	0.00592507259912554	0.06462347229018045	359.3820764152831
GSM1586804_AbdB_Exd_16mer2	all	('1mer',)	0.49113911617481687	0.014416159969171964	0.08952990763620358	518.5741148229646
GSM1586804_AbdB_Exd_16mer2	all	('1mer',)	0.3759338932559746	0.01650334515182485	0.0946035190987301	612.1694338867774
GSM1586804_AbdB_Exd_16mer2	all	('1mer',)	0.4163084558726805	0.014382895951167467	0.09456249816360306	528.9735947189438
GSM1586804_AbdB_Exd_16mer2	all	('1mer',)	0.3207613715808362	0.020572828882523115	0.10302202985501184	452.97739547909583
GSM1586804_AbdB_Exd_16mer2	all	('1mer',)	0.38196657068433637	0.012923216204346668	0.08055133114857536	442.57791558311663
GSM1586804_AbdB_Exd_16mer2	all	('1mer',)	0.35035652495013025	0.018284452197140935	0.09741190802027595	532.1734346869374
GSM1586804_AbdB_Exd_16mer2	all	('1mer',)	0.4191901397059795	0.011292009243779766	0.0838508478574134	517.7741548309663
GSM1586804_AbdB_Exd_16mer2	all	('1mer',)	0.30129539946010875	0.007216933978167591	0.07169736269055775	436.9781956391279
GSM1586804_AbdB_Exd_16mer2	all	('1mer',)	0.2675140229953543	0.020237289989514403	0.10322105560367682	540.9729945989199
GSM1586804_AbdB_Exd_16mer2	all	('1mer',)	0.3870313406971909	0.016397520445275496	0.09586391403339303	472.1764352870574
GSM1586804_AbdB_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.5760814545248384	0.012009721634583592	0.08230626589596174	573.7713542708542
GSM1586804_AbdB_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.4559312722539707	0.014387825109031062	0.08773476298938755	619.3690738147629
GSM1586804_AbdB_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.4993864743046773	0.012335748777358248	0.0850351806378614	552.9723944788958
GSM1586804_AbdB_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.39527448698986145	0.01831597023421376	0.09637814704078511	488.97559511902386
GSM1586804_AbdB_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.4758120842372652	0.010960885683171884	0.07486630268436426	375.38127625525107
GSM1586804_AbdB_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.44964169033615253	0.01549003505896126	0.08923174978568274	367.38167633526706
GSM1586804_AbdB_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.48604886383086154	0.009992152987098268	0.07701704904265856	475.37627525505104
GSM1586804_AbdB_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.3417177039968168	0.006799411175453268	0.06565716492792967	292.9853970794159
GSM1586804_AbdB_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.3086336661540636	0.019101227090029194	0.10287459247383536	628.1686337267454
GSM1586804_AbdB_Exd_16mer2	all	('1mer', 'DNaseI', 'twistDisp', 'NPP', 'stiffness', 'trxDi')	0.4369364206615971	0.01506250998981401	0.08878934274209101	405.7797559511903
